ra,dec,parallax,parallax_over_error,bp_rp,phot_g_mean_mag,source_id,pmra,pmdec,ruwe
99.05544942602623,4.667457874177831,0.6291821948499786,12.372863,1.7091408,16.26388,3130878812003393536,-0.38528625779547787,1.1619454560926241,1.0784334
98.80758253950086,4.552217047074763,0.7017947119087691,10.241178,2.01468,16.513123,3130917363629936640,-1.5532528412409365,1.0798585046696052,0.987539
98.75406959125722,4.550358128926483,2.5647798938229993,35.326317,2.1569386,16.778465,3130917844666284672,2.4756083757852494,0.9551940824717485,0.9769972
98.79248014378985,4.615221578549576,2.1650156628821438,15.91658,2.3396225,17.823597,3130918699361527680,7.166472393233457,10.934699803529199,1.0394077
98.87037368327329,4.588475091732844,0.679780032658545,16.661003,1.4042978,15.7677555,3130919047257093248,-0.06779014908453225,-3.1187063213371045,1.0863404
98.88983838418278,4.658585003057575,0.6346470825971524,21.076643,1.531332,15.156604,3130920524725818624,-1.511740597794856,0.7316256407039106,1.0676565
98.75767092813335,4.664277919989332,2.3619361360054136,45.87668,1.8782587,15.984028,3130923479664241280,1.611834492483593,-5.804886912684445,1.0645549
98.86965556478589,4.706772437995011,0.2972605233200332,5.402941,1.7512074,16.330032,3130923857620431616,0.32073143898775636,-1.0165214012595276,1.0873747
98.82466473888336,4.746906834116475,1.1290994117445143,18.182772,1.5181417,16.673845,3130924957132059264,11.718132654467526,-11.309548831985369,0.9231081
98.78778863142146,4.7770927545860316,0.6663011969752218,8.835167,1.5160732,17.107685,3130925296431582464,-0.7852230563968318,-8.698468266634311,1.0434326
99.04934167673161,4.820496516393613,0.5897654294223419,6.7125196,1.428505,17.150742,3130929591398938624,-1.062639760458198,-7.420366300820967,1.0788382
98.87053015111225,4.790207274589055,1.9302180301108802,63.42447,1.3534479,15.24019,3130931382403108864,1.1284428250479128,-2.8477037744584526,1.0634761
98.92604395905624,4.853605627255412,0.8175752110612534,7.772161,1.6219826,17.83769,3130933233531251584,-0.06730465132204044,-2.2613467590820164,0.99013346
98.93699639254973,4.874288797616176,0.7448880625349311,13.573799,1.8092232,16.650236,3130933478347100416,-2.6723134916140197,0.14538557558407378,1.0093107
98.95064039669083,4.906448081740525,1.7008890191407589,90.95822,0.48999882,11.428564,3130934058164274816,-1.0529424477739129,-5.044971979638003,0.98600394
98.61297547143248,4.642302679548476,0.9348945077239599,13.206569,1.4890318,16.67016,3130934131182280064,6.962731909573213,3.6738353754869193,1.0516709
98.5878385417972,4.664245479215618,0.959896747845948,16.296421,1.336175,16.37189,3130934401762054144,0.7047639433473188,-7.4356345911035575,1.0715587
98.72289778232923,4.798687164229329,0.8079052070177996,50.842598,1.3596382,11.222952,3130937257918406400,-6.793216423928792,4.465882476029506,1.0619739
98.74212017747756,4.7895860093024005,0.7275816399397241,24.221394,1.1062803,15.452356,3130937287980291712,-0.4459005438658941,-6.6343956765679915,1.0215725
98.69472543856833,4.824150806616358,0.26828820413387805,10.727221,3.3016863,14.94257,3130938391789772288,0.010666787254561615,-0.5354672450196791,0.9024448
98.6336990855383,4.840008221037541,0.7860368011029815,20.229858,1.1059971,15.687923,3130941552885280896,1.885140910185409,-11.303032713552986,1.0948704
98.74761542138855,4.818162038604461,0.6555357927902592,8.316174,1.617197,17.27098,3130943270872608128,-0.7480112777336915,-1.5550398620390682,0.98742443
98.84084308502082,4.845316663270416,5.473084757576425,347.8227,1.0488453,11.740776,3130943575811807744,21.560883201524607,-46.31322857935677,1.0886215
98.80516011321178,4.86092823108975,1.1107648317327024,27.80576,1.3244753,16.029663,3130943854988133248,7.736159048088901,-2.1802305699334186,1.0274955
98.73262478618291,4.843570294339037,0.43653309407763075,13.264402,3.6806211,11.324434,3130944091207884032,0.34412619401480177,-0.44959244692356387,0.89101946
